"","word","A2MVFSJBKHUPH9","A2XPQ8KYFKI6FD","A1LDS7FXQNGLEN","ANC446SIU64J6","A1WXZPUAXDE0DQ","A14N0AMVXOBZYH","A911XMMVXT7IU","AY1ZVSTHEQDH8","A12QOWM20FCN2Q","A2LFX0LP92GLCQ","A3T8CCUYDNT61C","ARNTOT4L28BBP","A1RCM1Y87J0FGW","A2TJHKHM8T2SV3","A1RWNYJA5X25YH","A2I2OHYPL49ZAI","A38UOBWJF4WFGG","AJDL05304W8E","AOTSROWZG1XS1","AWZ83IBW10B96","A23PSX2ZO4F65Q","A3NMC1E54BML7K","A5E076UK5CA9J","A117RW2F1MNBQ8","A21L2ZM379FG7","AER86HM7LU5G","AOVB3KCIIJLRJ","A2MSCP411YP41Q","A1GAARR4GOOZCO","A2U750ON775R3L","AZTDJC8RWO5C5","A1IWL4WQTKN1PR","A2L6GS9A2MMQK4","A1RE0RBV10VAVC","A3NOO9K3CY1YU5","ANDPWG91K8OEX","AKEZ83FQITFD8","AM7UBKT777C3R","A2AB80GWC0LU0P","A2EAIMII6MSIO5","A2RPQGUWVZPX7U","A14SNQOYGXPZ7K","A1JY8OZHGDL9GR","A1JBTEJN14MFFA","A3M0KT6KUJEZD1","A2NJGU26SOMOKV","A3UDP95JGEX3H1","AA8O3Z9L0FSW1","ACUXGYJAQUZAE","A14WWG6NKBDWGP","A2XKIJJPWTOQ5Z","A11GA4B4SEYK44","A3S3YW6II31OZV","ACYV5TUADOWEA","A2OIFE4TAQ7AEI","A2PE5UDQ5WG2R0","AEUGCBFJPU0MX","A2TG01V56PAL65","A1SYR0UUMZM2VH","A3QJPB0NZU5PY1","A7LIT8S8LGRAH","ANL7UI5ES4L18","AEX85SLEN727","A1FNEVG87BS5K0","A2GNS1SQLQNMR2","A1VXGA62J77RO","A2BJ35SLVKCUL7","A1H314LD953G5Q","AOZ06WXWI630","ACTW5YEWV9OR0","A8L4UTQ8RXDFS","A36TOO4WWGEEPW","A1W079WCHEQKX6","ALE5RDP8XZL3","AK9FN3FCOY9Q2","A3EQVDHHKZRC0K","ARGHS9P7FVR3W","A15QI1G4FCMV5E","A37I1ETWW49IZO","A3OQ1JKWS02NMF","A11KMPAZSE5Q0Q","A11AUVZ4MCA7VU","A39GZHNGT87G5N","A5FJBKJ8K5I6S","A26LA7PUZG0N8S","A1U1QL617G5DU3","A2DGJ8T7C3HMCQ","A3SWH7DHWHP0BO","A2HS4FQ4DR4GIK","A21TTUZSQ5ZE6C","A35QV79054LGTU","A127R5QI5OGBIK","A2VCTDV17CKH2X","A3TK9CLBA65ZZE","AK7YVYGMIF6T0","A25OW5OQG4B8FR","A2JRWVPVWD1KAS","A3EZCOCQU4QNCO"
"945","outside",-59.6375573739803,-110.986357534703,-36.3970201343886,NA,-102.250505554782,-115.417277722537,NA,-149.145277987324,-101.01660111805,24.1378379802367,-67.971537868476,-54.3056892159637,29.6316301642392,-41.6063508798029,-34.1422425899851,-177.899868605245,-159.352561170927,19.8213264731089,-52.4887396865111,-94.9679354839007,-55.595393768775,-87.4808046688883,-182.721335804993,56.6671572413761,-105.142273849567,-117.457441438801,-198.638377458846,-29.1350021300256,-98.4935246965366,0.110337129993322,-98.8410215182166,13.8177855988026,-2.64303412846921,-144.332495028493,-176.599573656668,3.66127855003467,-1.59049530239754,271.49708682031,-58.1284902127628,-57.2324185697547,-12.1224189583848,NA,-59.518657544831,-41.3580950958964,-190.240929627854,-33.1559579673432,-68.3787714231513,-16.5023731318848,-35.0478127470962,NA,8.09481950579505,27.8799305669521,-53.1573602754153,-39.8056719042162,-88.7711743443417,-76.6445817720781,-91.1435020422694,64.3796254591703,-12.9068594814644,-96.7349333645662,-82.4833730276387,-141.513446053934,-65.2780765324534,-24.1863935314735,-1.73314338540349,-50.1373890802006,-33.8562220437805,-42.131061773071,-91.5306543871674,-59.1154728052692,-16.0622552960857,28.811850920425,-43.9603956866216,-90.7690437270703,-53.339653744967,-30.5191221140975,-76.0735015288578,-15.4910186164601,NA,31.8301979513022,3.06383528406914,-148.702069981929,-21.9142852509001,-20.9153036194592,27.3871504760874,-4.45577092843541,33.3252665224129,-48.7016916490489,5.77797129091469,-133.584082090886,-36.3555243014696,17.5752402046031,73.9988533823147,-3.54372732818385,-38.6454947357488,-117.340634459727,-104.618509801655,-54.8753358556717
"946","to",-19.5423689032796,-51.6874381400422,-13.28865695505,NA,-13.5473295352941,-83.5519400937694,NA,-55.0845268287658,-53.6539510382882,-34.6939384603844,-49.6133145537443,-33.2530120766111,-15.0840034544338,3.59368340033061,-23.9834657498415,-142.98096358155,-117.814338020867,-35.2333875341935,-29.9257152691289,80.7592929450343,-21.5064068749665,-88.7746277390012,-111.600570262093,103.48836800712,-71.2193997424763,204.989015481494,-143.739902957933,129.387342391936,-37.4209861308193,10.6599545908604,-74.7582708966261,-13.0560029200128,-20.3317420786736,-69.873187540097,84.5766351083711,2.61428091323477,-7.74189631069986,-276.326880546796,-23.5099168724972,-12.5375058470459,23.1515572558317,NA,-19.5216962847844,-18.8272234226836,-51.8405658724597,4.38820346474945,12.8437524088136,34.890086993666,100.304104997049,NA,-21.725160929384,-11.1005216212872,38.2676330474461,-51.4253543933548,-20.4509502683038,-35.6459675369242,-9.5079698764124,76.3903766527088,17.1529581207236,-46.6540467734541,-39.8083893671375,-20.703453643853,-59.8102427539332,-11.5247665529828,-2.26243246436287,-37.1453614228259,-78.5536388520055,27.3751602628195,-64.4471234978735,-2.91794541407988,-27.6999542139065,-16.5790107387518,-58.9119456759262,-57.8656057980147,-137.296908795113,-25.9133787178809,-22.9503895153481,-23.1608767485254,NA,268.906552008359,-29.5073232466018,-18.3659878740405,-29.3833890168349,-46.9646128773276,-12.6620995764754,25.1392657684154,118.958288684997,-45.3193161690645,215.697106630852,-4.62784670608716,11.7944657685783,34.5353883750213,-23.0588682371688,4.5015399941067,-4.41898091004909,-77.2156009772959,-149.544930998885,5.38192976157384
"947","join",-54.7804442915599,-38.0070058979065,19.4679977732145,NA,-39.2285999430892,-61.8980751452766,NA,-101.908827292189,-27.7990110701928,-35.961227884136,-112.556603879637,-27.2740829323522,21.8022499930354,-2.68633031172279,-27.046976485899,-27.7485255910281,-117.829627280891,9.58849806872745,-6.9509250360818,2.66840157346029,-24.1420016324899,-74.257098510956,-57.448876479253,-22.8401162991775,-90.7885493853125,-49.7895672866238,-108.099292758298,-46.6215954168488,-87.4500015571062,51.2401076065135,-97.7913711452623,6.49351248751337,-40.8562588985918,-117.656910535455,819.506151602356,-0.966920032045271,-11.6813359073789,-327.797293599954,-5.35734620860345,-51.0154709361294,5.64196677014507,NA,-22.3204807888031,56.5604279080313,-63.6007113746173,-13.8294611080876,-6.84525712397238,-142.466897056554,-14.0366621006091,106.054908747012,-55.7971687553124,-7.70834074599151,15.6976357183015,-13.1774813976994,4.62096010128105,-62.2454132309858,-6.96218274275521,-52.8139238247066,41.9290310798484,-51.286401409899,-72.478382831338,47.1725493921148,-57.1973762653413,-22.5894173443791,-37.0507168327791,-7.14217248577575,19.3253278712845,-82.6273285515367,-19.4805358535911,-35.5969563705556,-62.4448746467782,-27.8226660750811,-74.3313256802043,1.17301903036306,-141.714006775055,-20.5556760763675,-74.199634320752,-10.4929334956993,NA,12.2760103855364,18.7211401656666,-77.1004207171959,-24.195747510461,-17.3448891741802,-22.4423995554503,-29.6987489103249,34.9050798199632,-45.2722663610583,293.929452494877,-66.4103408600068,-58.0655302594409,33.751329106854,-29.0357795893754,5.68343306519048,13.890413559671,74.5343856297315,-106.974362519993,40.4790235146756
"948","the",-37.1614065974198,-61.3472220189743,-14.9103295909178,NA,-32.8879647391916,53.274992380477,NA,-70.4966770604775,23.2735189457595,-97.3275831722602,-34.0849592166907,-6.26354750448163,2.85912326930081,0.953676544303909,-27.0152211178703,-18.364744586289,-68.321982650879,-19.822444732733,-2.43832015260535,-29.7861527407527,11.6757957462718,-66.5158631249786,191.975276629327,6.32412585397128,-66.0039745638944,-30.9002759025649,54.0804021418847,92.8828734875435,62.5645061560373,22.950031098687,-85.7748210209442,-7.28124521624969,-23.5940004886327,-98.7650490377761,66.5413933553634,10.8236804405947,-25.7116161090394,-188.562087073375,-21.4336315405503,92.7235116084123,-10.1032379870116,NA,-11.9210885367937,23.8666022426739,-81.7206386235385,-20.7206288216691,-127.000752357579,35.2115949685559,-25.36627855178,203.95723925295,-114.761164842348,-8.90443118363938,11.9826343828738,-44.3014178955271,-44.9149950835114,-25.445690383955,-28.2350763095838,73.7882264140011,6.54099460028598,-55.4702240916766,-10.1433860992378,-11.2654521258691,-58.5038095096373,-22.057091948681,-7.15657464857099,-27.1437669543008,-39.6141554903605,-32.1260841443586,-104.463829675732,-18.7574508923177,-42.5724144303424,-0.700838406916441,-59.1216356780653,-46.8462933838258,-124.505457785084,-42.2345273971242,256.42498808195,-8.82690512211233,NA,-5.90871880305222,3.6069084595324,-63.2332042956182,-29.289568263648,-16.1547510257539,-14.0522495659628,40.2202584290453,-21.5683157475201,-0.795791265061422,-8.68672043713515,-72.019093783047,-30.6355322454313,29.1433587409377,5.95267608672793,38.0924865296486,14.735716324811,-94.8406076737822,-105.759646759439,-37.0695233618753
"949","man.",-54.7804442915599,-100.007005897906,-25.5320022267855,NA,36.7714000569108,-77.8980751452766,NA,-101.908827292189,180.200988929807,147.038772115864,67.443396120363,-89.2740829323521,30.8022499930354,-33.6863303117228,-11.046976485899,12.2514744089719,-32.829627280891,-6.41150193127255,-22.9509250360818,-38.3315984265397,-55.1420016324899,-64.257098510956,-79.448876479253,168.159883700823,-80.7885493853125,107.210432713376,-26.0992927582979,-22.6215954168488,-71.4500015571062,11.2401076065135,-3.79137114526233,439.493512487513,-9.85625889859185,-107.656910535455,-77.4938483976444,19.0330799679547,-27.6813359073789,14.2027064000463,67.6426537913966,5.98452906387059,28.6419667701451,NA,-32.320480788803,7.56042790803131,482.399288625383,26.1705388919124,19.1547428760276,81.5331029434457,-12.0366621006091,NA,-116.797168755312,-23.7083407459915,45.6976357183015,-37.1774813976994,-19.379039898719,-61.2454132309858,-69.9621827427552,88.1860761752934,21.9290310798484,826.713598590101,2.52161716866201,-83.8274506078852,-80.1973762653413,-12.5894173443791,75.9492831672209,0.857827514224255,19.3253278712845,51.3726714484633,103.519464146409,-30.5969563705556,-77.4448746467782,158.177333924919,-59.3313256802044,-119.826980969637,-141.714006775055,-46.5556760763675,-94.199634320752,37.5070665043007,NA,18.2760103855364,-22.2788598343334,-46.1004207171959,-27.195747510461,-17.3448891741802,-17.4423995554503,-14.6987489103249,-13.0949201800368,130.727733638942,23.9294524948773,-27.4103408600068,361.934469740559,-16.248670893146,2.96422041062462,-9.31656693480952,-26.109586440329,-65.4656143702685,-18.9743625199929,45.4790235146756
"950","He",-20.5423689032796,-67.6874381400422,-27.28865695505,NA,120.452670464706,-64.5519400937694,NA,-55.0845268287658,10.3460489617118,-8.69393846038442,-50.6133145537443,-65.2530120766111,-2.08400345443379,-2.40631659966939,-88.9834657498416,226.01903641845,-73.8143380208671,-3.23338753419353,-13.9257152691289,-63.2407070549657,-11.5064068749665,-68.7746277390012,-175.600570262093,-20.5116319928799,-61.2193997424762,1188.98901548149,-191.739902957933,-31.6126576080642,-53.4209861308193,10.6599545908604,503.241729103374,91.9439970799872,13.6682579213264,-29.873187540097,-106.423364891629,22.6142809132348,-23.7418963106999,119.673119453204,9.4900831275028,19.4624941529541,55.1515572558317,NA,78.4783037152156,-46.8272234226836,128.15943412754,4.38820346474945,2.84375240881356,-45.109913006334,-33.695895002951,NA,-102.725160929384,-26.1005216212872,78.2676330474461,-43.4253543933548,-42.4509502683038,-52.6459675369243,142.492030123588,45.3903766527088,163.152958120724,-21.6540467734542,83.1916106328625,553.296546356147,107.189757246067,8.47523344701717,21.7375675356371,27.8546385771741,-38.5536388520054,-67.6248397371805,211.552876502126,-38.9179454140799,18.3000457860935,26.4209892612482,-11.9119456759262,15.1343942019853,-137.296908795113,-59.9133787178809,7.04961048465189,8.83912325147461,NA,-8.09344799164082,19.4926767533982,201.63401212596,-26.3833890168349,-14.9646128773276,-58.6620995764754,13.1392657684154,-74.0417113150033,122.680683830935,39.6971066308524,-91.6278467060872,78.7944657685783,-15.4646116249787,-7.05886823716877,2.5015399941067,-44.4189809100491,-93.2156009772959,-193.544930998885,41.3819297615738
"951","looked",-26.0185196798402,-71.3265736557708,-63.7753474985209,NA,-22.9098703508843,-93.2442101967838,NA,-116.733127755613,-57.9440711020973,-49.2285173078876,-138.49989320553,-81.2951537880932,7.68850344050461,3.03365597622382,-48.1104872219564,150.483912399494,-164.844916540915,-10.5896163283516,-15.9761348030347,-84.4224897981137,-28.7775963900133,-109.739569282911,55.7028173035872,-71.1686006054751,-50.3576990281488,-131.568150054742,-257.458682558663,18.3694667743667,-73.4790169833932,-4.17973937783327,130.175528606102,40.0430278950395,-33.3807757185101,-85.4406335308136,-159.56433190366,-64.5481209773253,-31.620775504058,227.732293346889,0.795224455290311,27.5065639747871,43.1323762844585,NA,-103.119265292822,10.9480792387462,-185.360856876775,-24.0471256809247,12.4657333432417,-175.823881106775,-28.3774291982671,NA,-62.8691765812408,58.6838401293042,-26.872361610843,-46.9296084020439,-52.3071295291341,-70.8448589250473,-34.416395609098,-27.018224302122,-7.2948959610268,12.0812439536562,-44.1483762955385,-34.9514475719174,-51.5845097767493,6.34593186422464,18.1609987988046,-52.1389835487256,27.2042945945745,-4.62981736589293,-35.5139482093086,-61.2759673270313,51.8102049203501,5.93367858858961,-59.7507056844825,-108.788356141259,93.8688952450038,-65.1979734348542,24.5511208738442,-45.8249902428732,NA,10.6454687627136,10.949603577935,-105.834853560351,-25.0081060040871,-4.72516547103286,142.777300465575,55.4632364109348,-95.1481290450703,-93.225216553052,-17.8382016410978,-58.1928350139264,31.07447371254,-37.0327301613132,12.987309058418,12.8653261362743,-17.8001919706088,-99.7156277632411,-125.403794041101,-4.42388273222258
"952","down,",5.60051801429995,-46.6667897768386,-65.1536748626532,NA,-60.5692351469868,-91.0711426710301,NA,-101.320977523901,-37.871541086145,-36.5948725960118,177.971751457417,-77.2846183602227,-3.25462328322999,-22.3263371677495,-62.0787318539277,-126.132306595767,-63.337271910903,-7.00055912981206,-43.4635299195582,-46.8770441123267,-21.9597990112516,-81.9983338969334,91.1269704121671,-86.0043584523263,-55.5731242067306,-66.6788586706828,-283.27898765848,-21.126064321241,261.53549072975,-8.46981588565986,32.1920787304196,44.2682701912764,-28.118517308551,-96.5487720331344,-158.529090150652,-32.7575205046853,-30.6510557057185,-64.0325001265325,78.7189391233434,-33.7544534806712,16.3871715273018,NA,-58.7198730408124,-76.7457464266112,-115.480784125696,-14.9382933945062,-1.68976189036535,-79.1453890816645,-58.7070456494381,203.152578241074,57.1668273317234,-22.5122503083436,-60.5873629462708,-46.0535448998716,-59.8430847139265,-66.0451360780166,-71.6892891759266,-72.4160740634143,-29.6829324405892,-40.1025787281214,-35.8133795634382,-40.3894490899013,266.109056978955,-13.1217427400772,-40.9448590169872,41.8594219827493,8.26481123292955,-59.1285729587148,-27.4972420314499,-64.4364618487935,48.682665136786,-9.94449374324574,-106.541015682343,-120.807668555448,1.07744423497457,44.1231752443892,-94.8242567234539,211.841038130714,NA,-14.539260425875,2.83537187180077,-58.9676371387737,-9.10192675727404,-57.5350273226066,-9.8325495449377,3.38224375030492,-67.6215246125536,165.251258542945,-26.4543745731102,-62.8015879369666,133.50447172655,-1.6407005272296,-32.0242352654787,3.27437960073237,-46.9548892054689,-99.0906210667548,-136.189078280547,0.027570391226523
"953","smiled",-26.0185196798402,-71.3265736557708,-64.7753474985209,NA,-93.9098703508843,-106.244210196784,NA,-132.733127755613,-106.944071102097,-26.2285173078876,-95.4998932055297,-96.2951537880932,12.6885034405046,-22.9663440237762,-64.1104872219564,32.4839123994937,-29.844916540915,-9.58961632835157,16.0238651969653,-74.4224897981137,1.22240360998672,-119.739569282911,-79.2971826964128,-60.1686006054751,-30.3576990281488,-177.568150054742,-243.458682558663,-8.63053322563333,-19.4790169833932,-68.1797393778333,6.17552860610149,26.0430278950395,-16.3807757185101,-115.440633530814,-152.56433190366,-14.5481209773253,-14.620775504058,-165.267706653111,-6.20477554470969,-39.4934360252129,132.132376284458,NA,-75.1192652928217,-4.0519207612538,-78.360856876775,-40.0471256809247,-15.5342666567583,-111.823881106775,-23.3774291982671,196.250247735135,-60.8691765812408,-21.3161598706958,-6.87236161084303,-38.9296084020439,-55.3071295291341,-102.844858925047,-49.416395609098,-58.018224302122,-35.2948959610268,-31.9187560463438,-61.1483762955384,-33.9514475719174,59.4154902232507,16.3459318642246,-21.8390012011954,-60.1389835487256,17.2042945945745,-52.6298173658929,-97.5139482093086,-50.2759673270313,-71.1897950796499,10.9336785885896,-27.7507056844825,-78.7883561412592,-46.1311047549962,-32.1979734348542,-55.4488791261558,-45.8249902428732,NA,49.6454687627136,-13.050396422065,-73.8348535603514,-29.0081060040871,-43.7251654710329,-28.2226995344252,-28.5367635890652,-52.1481290450703,-102.225216553052,-25.8382016410978,-98.1928350139264,322.07447371254,22.9672698386868,-19.012690941582,0.865326136274259,-27.8001919706088,-68.7156277632411,-119.403794041101,15.5761172677774
"954","at",-20.5423689032796,-51.6874381400422,-36.28865695505,NA,-33.5473295352941,-53.5519400937694,NA,-38.0845268287658,-44.6539510382882,-34.6939384603844,-19.6133145537443,-65.2530120766111,10.9159965455662,-12.4063165996694,-39.9834657498415,-39.9809635815499,-68.8143380208671,12.7666124658065,34.0742847308711,-43.2407070549657,-21.5064068749665,-58.7746277390012,-78.6005702620933,13.4883680071201,-61.2193997424762,-14.010984518506,-206.739902957933,-10.6126576080642,-47.4209861308193,-11.3400454091396,-28.7582708966262,34.9439970799873,-20.3317420786736,-79.873187540097,21.5766351083711,-17.3857190867652,-7.74189631069986,-161.326880546796,22.4900831275028,-9.53750584704591,0.151557255831664,NA,-37.5216962847844,-11.8272234226836,98.1594341275403,28.3882034647495,-32.1562475911864,114.890086993666,-20.695895002951,NA,40.274839070616,-26.1005216212872,48.2676330474461,-43.4253543933548,-6.45095026830378,-67.6459675369242,-34.5079698764124,-63.6096233472912,-11.8470418792764,-38.6540467734542,-1.80838936713754,-73.703453643853,59.1897572460668,-11.5247665529828,21.7375675356371,3.85463857717413,51.4463611479946,-18.6248397371805,27.5528765021265,-26.9179454140799,-65.6999542139065,4.42098926124821,-58.9119456759262,-84.8656057980147,12.7030912048869,-37.9133787178809,27.0496104846519,-23.1608767485254,NA,-12.0934479916408,18.4926767533982,-17.3659878740405,-29.3833890168349,-14.9646128773276,64.3379004235246,8.13926576841542,69.9582886849967,-62.3193161690646,47.6971066308524,-20.6278467060872,347.794465768578,14.5353883750213,24.9411317628312,21.5015399941067,15.5810190899509,-93.2156009772959,-70.5449309988849,-24.6180702384262
"955","me,",9.83859340258023,-76.3472220189743,-71.9103295909178,NA,11.1120352608084,-76.725007619523,NA,-86.4966770604775,6.27351894575951,1.6724168277398,-21.0849592166907,-69.2635475044816,-34.1408767306992,-0.0463234556960908,-11.0152211178703,-136.364744586289,-83.321982650879,-20.822444732733,-33.4383201526054,-38.7861527407527,361.675795746272,-66.5158631249786,61.9752766293268,-37.6758741460287,-86.0039745638944,-172.900275902565,-103.919597858115,-31.1171265124565,6.56450615603727,-67.049968901313,-23.7748210209442,16.7187547837503,-6.59400048863273,-128.765049037776,-157.458606644637,-19.1763195594053,-25.7116161090394,227.437912926625,66.5663684594497,8.72351160841234,2.89676201298837,NA,-47.9210885367937,-62.1333977573261,-18.7206386235385,35.2793711783309,-10.0007523575794,-164.788405031444,-33.36627855178,112.957239252951,49.2388351576518,-8.90443118363938,-28.0173656171262,-36.3014178955271,-48.9149950835114,-25.445690383955,-35.2350763095838,-51.2117735859989,-82.459005399714,-62.4702240916766,-42.1433860992378,-68.2654521258691,62.4961904903627,-2.05709194868097,-7.15657464857099,-26.1437669543008,-29.6141554903605,-16.1260841443586,-42.4638296757323,-29.7574508923177,-124.572414430342,2.29916159308356,-106.121635678065,-151.846293383826,75.4945422149161,-48.2345273971242,-63.57501191805,23.1730948778877,NA,-11.9087188030522,2.6069084595324,-63.2332042956182,-19.289568263648,-49.1547510257539,175.947750434037,-28.7797415709547,-6.56831574752006,-60.7957912650614,96.3132795628648,-72.019093783047,104.364467754569,-20.8566412590623,-42.0473239132721,16.0924865296486,-25.264283675189,-47.8406076737822,-88.7596467594389,8.93047663812473
"956","then",-23.7804442915599,-70.0070058979065,-29.5320022267855,NA,-43.2285999430892,-103.898075145277,NA,-118.908827292189,-107.799011070193,10.038772115864,-58.556603879637,-58.2740829323522,-11.1977500069646,-1.68633031172279,-60.046976485899,116.251474408972,-57.829627280891,-54.4115019312725,24.0490749639182,-15.3315984265397,424.85799836751,-74.257098510956,-97.448876479253,-45.8401162991775,19.2114506146875,-95.7895672866239,-209.099292758298,-39.6215954168488,-64.4500015571062,-76.7598923934865,59.2086288547377,78.4935124875134,7.14374110140815,-117.656910535455,-13.4938483976444,-50.9669200320453,-27.6813359073789,-67.7972935999537,-39.3573462086035,-23.0154709361294,-14.3580332298549,NA,-57.320480788803,12.5604279080313,10.3992886253827,-21.8294611080876,22.1547428760276,-199.466897056554,-54.0366621006091,-48.9450912529879,-67.7971687553124,-7.70834074599151,-44.3023642816985,-21.1774813976994,3.62096010128105,0.754586769014216,-46.9621827427552,-68.8139238247066,168.929031079848,-41.286401409899,-29.478382831338,-41.8274506078852,-49.1973762653413,-2.5894173443791,-36.0507168327791,-48.1421724857757,-30.6746721287155,-44.6273285515367,-50.4805358535911,-42.5969563705556,70.5551253532218,-5.82266607508109,-28.3313256802044,-57.8269809696369,-51.7140067750546,-34.5556760763675,-44.199634320752,261.507066504301,NA,86.2760103855364,-21.2788598343334,-45.1004207171959,-22.195747510461,7.65511082581976,63.5576004445497,-54.6987489103249,-13.0949201800368,-85.2722663610583,-33.0705475051227,-59.4103408600068,5.93446974055914,13.751329106854,2.96422041062462,5.68343306519048,-46.109586440329,-96.4656143702685,-82.9743625199929,-16.5209764853244
